platform,date,author,rating,review_text,source_url,sentiment,sentiment_reason,themes,specific_issue,feature_request,churn_risk,churn_reason,trust_break,priority,priority_reason,is_actionable,is_feature_request,is_bug_report,is_churn_signal,noise_type,support_category,competitor_mentioned,action_item,key_insight,confidence
app_store,2025-09-16,Blitz.player,1.0,Keeps sending OTP to delete account. Keeps saying invalid OTP. That’s very unethical practice to keep customers. Extra step to apply referral (why do you need to “apply”). That’s why I wanted to delete. Not letting me. Not downloading the app again.,https://apps.apple.com/in/app/id6744534743,Negative,"Account deletion OTP fails intentionally, and referral application is overly complex.",App Performance | UX,OTP invalid when trying to delete account; applying referral code requires extra steps.,,High,User is actively trying to delete account and states they won't download again.,True,P1,Preventing account deletion via broken OTP is illegal (data privacy) and a massive trust break.,True,False,True,True,None,Account,,Fix OTP validation for the account deletion flow and auto-apply referral codes from deep links.,Dark patterns (or bugs looking like dark patterns) in offboarding destroy any chance of reactivation.,0.98
app_store,2025-09-14,Megha Upadhyay,5.0,"Firstclub has truly set a new standard! Premium quality, fast delivery, and a smooth shopping experience, all in one place. I don’t even feel the need to switch to any other app now. Highly recommended!",https://apps.apple.com/in/app/id6744534743,Positive,"Smooth shopping, premium quality, no need to switch apps.",Product Quality | UX,,,Low,,False,P4,Strong loyalty.,False,False,False,False,None,Other,,,The platform is achieving primary app status for its core users.,0.95
app_store,2025-09-14,Hetu Nandu,5.0,"With FirstClub’s curation and quality checks, I can be rest assured that everything on their platform is the best for my health needs. 

With Quick Delivery, I don’t have an excuse to rely on any other app.",https://apps.apple.com/in/app/id6744534743,Positive,"Trusts quality checks for health needs, loves quick delivery.",Product Quality | Delivery & Speed,,,Low,,False,P4,Validation of core proposition.,False,False,False,False,None,Other,any other app,,Curation and speed combined remove the need for multi-apping.,0.95
app_store,2025-09-14,Kalyan Undinty,5.0,Absolute top notch curated products of highest quality delivered in 10min !,https://apps.apple.com/in/app/id6744534743,Positive,Highest quality delivered in 10 minutes.,Product Quality | Delivery & Speed,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,10-minute delivery is working for some users.,0.9
app_store,2025-09-14,MohiShen,5.0,Great quality food items delivered on time.,https://apps.apple.com/in/app/id6744534743,Positive,Great food items delivered on time.,Product Quality | Delivery & Speed,,,Low,,False,P4,Generic positive.,False,False,False,False,None,Other,,,Reliable operations.,0.9
app_store,2025-09-14,Doireallyneedanamehere,5.0,"Never thought that I’d come across an app that would do all my research for grocery hunting for clean and indulgent produce and that too across categories like breads, dairy, fruits and vegetables, staples. Loved creating my native recipes and they taste wonderful. The quality is top notch and for sure recommended to try this out.",https://apps.apple.com/in/app/id6744534743,Positive,"App does grocery research for clean produce, making cooking enjoyable.",Selection & Discovery | Product Quality,,,Low,,False,P4,High praise for curation.,False,False,False,False,None,Other,,,"The platform is viewed as an expert curator, saving users time.",0.95
app_store,2025-09-10,Praneet Parvataneni,5.0,"Ever since I started using this app, Grocery shopping has become so much easier. 
The quality of the products is always reliable, and I don’t have to worry about checking labels for freshness or unwanted additives. It really takes the guesswork out of making healthier choices.",https://apps.apple.com/in/app/id6744534743,Positive,"Takes guesswork out of healthy choices, no need to check labels.",Product Quality | Selection & Discovery,,,Low,,False,P4,Validation of clean-label value prop.,False,False,False,False,None,Other,,,Eliminating label-reading anxiety is a massive value add for health-conscious shoppers.,0.95
app_store,2025-09-10,phantomofthedeep,5.0,"Love using FirstClub, was recommended by Darthdevi after seeing this on her stories. I loooove the quality of leafies, super wide range of cheeses and exotic veggies. The daily veggies are also sooo clean and fresh. Can’t wait for them to go live everywhere else!! All my orders have been delivered through eco friendly packaging.",https://apps.apple.com/in/app/id6744534743,Positive,"Acquired via influencer, loves leafies, cheese, exotic veggies, and eco-packaging.",Product Quality | Selection & Discovery | Packaging,,Go live everywhere else (expand).,Low,,False,P4,Influencer acquisition validation.,False,True,False,False,None,Other,,,Influencer marketing is effectively driving high-intent acquisitions.,0.98
app_store,2025-09-08,Curiouscarbon,1.0,"Can browse, add products to cart but cannot checkout or pay. 

App crashes on checkout, killed the app and restarted it but still doesn’t work",https://apps.apple.com/in/app/id6744534743,Negative,"App crashes consistently on checkout, blocking payment.",App Performance | UX,"App crashes every time during checkout/payment, even after restart.",,High,"User literally cannot purchase, leading to immediate abandonment.",False,P1,Critical funnel-blocking bug.,True,False,True,False,None,App Bug,,Investigate and resolve app crash triggered at the checkout/payment transition screen.,Checkout crashes are the most expensive technical failures; they kill confirmed conversions.,0.98
app_store,2025-09-03,shrootyy,5.0,"From trusted brands to daily essentials, every order has been top-notch. The consistency is remarkable—whether it’s pantry staples or snacks, everything has been excellent.",https://apps.apple.com/in/app/id6744534743,Positive,Consistency across trusted brands and daily essentials.,Product Quality | Selection & Discovery,,,Low,,False,P4,Positive reliability feedback.,False,False,False,False,None,Other,,,Consistency is key to retaining pantry staple purchases.,0.95
app_store,2025-09-03,Dmanedsh,5.0,"What an amazingly fresh leafies and range of fresh produce which no one is having. 
Sourdough breads are awesome as well.",https://apps.apple.com/in/app/id6744534743,Positive,Amazingly fresh leafies and sourdough bread.,Product Quality | Selection & Discovery,,,Low,,False,P4,Category praise.,False,False,False,False,None,Other,,,Fresh leafies and sourdough are specific hooks that competitors fail at.,0.95
app_store,2025-09-03,Akshai@1,5.0,The best curated products and selected assortment i ever come across.,https://apps.apple.com/in/app/id6744534743,Positive,Best curated products ever.,Selection & Discovery,,,Low,,False,P4,Generic positive.,False,False,False,False,None,Other,,,Curation is highly valued.,0.9
app_store,2025-09-03,DhruvD21,5.0,"Not only are their services excellent, but the quality of products is truly top-notch. I’ve been ordering groceries and other essentials from here ever since I started, and the experience has always been reliable and satisfying.",https://apps.apple.com/in/app/id6744534743,Positive,Excellent service and top-notch quality.,Product Quality,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Service and quality are aligned.,0.9
app_store,2025-08-23,Dhaval Walavalkar,5.0,"After I found this app, I have been making better choices because of their curation of products. I don’t have to think twice about freshness or having to lookout for nutritional content for harmful chemicals. Would 100% recommend to give it a try.

And a plus point, we get a-lot of freebies for first few orders.",https://apps.apple.com/in/app/id6744534743,Positive,"Better choices due to curation, loves freebies.",Product Quality | Pricing & Value,,,Low,,False,P4,Positive feedback on onboarding incentives.,False,False,False,False,None,Other,,,Freebies in early orders successfully bridge users to habitual purchasing.,0.95
app_store,2025-08-22,vaismalu,5.0,All fruits especially are a notch higher in quality - taste and size- than what you get elsewhere,https://apps.apple.com/in/app/id6744534743,Positive,Fruits are a notch higher in taste and size.,Product Quality,,,Low,,False,P4,Validates fruit sourcing.,False,False,False,False,None,Other,,,Fruit quality (size and taste) is perceptibly better than market standard.,0.9
app_store,2025-08-14,Switchback2,5.0,Thank you team for providing such excellent products .,https://apps.apple.com/in/app/id6744534743,Positive,Thanks team for excellent products.,Product Quality,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Gratitude from customer indicates strong brand love.,0.9
app_store,2025-08-05,amd004,5.0,High quality products at competitive pricing. Loving the platform!,https://apps.apple.com/in/app/id6744534743,Positive,High quality at competitive pricing.,Product Quality | Pricing & Value,,,Low,,False,P4,Pricing validation.,False,False,False,False,None,Other,,,Customers perceive value despite premium positioning.,0.9
app_store,2025-08-04,NambiUtts,5.0,Absolutely LOVEEE FC. I literally order fruits and veggies only from here now. Stark difference! I get all my fav breads too :’( THANK YOU!!! PLEASE KEEP UP THE GOOD WORK!!!,https://apps.apple.com/in/app/id6744534743,Positive,Orders exclusively from here for veg/fruits and bread.,Product Quality | Selection & Discovery,,,Low,,False,P4,Complete category shift to this app.,False,False,False,False,None,Other,,,The platform is fully cannibalizing users' physical grocery store trips.,0.98
app_store,2025-07-23,Suhas Thekkedath,3.0,"When I downloaded the product, the minimum order value as told to me was 199 rs . And when I am ordering it for the second time, it has gone up to 500 rs  . can not afford a quick delivery app with a min delivery value of 500 rs. I can as well go out and buy the stuff I need",https://apps.apple.com/in/app/id6744534743,Negative,Frustrated by minimum order value suddenly increasing from ₹199 to ₹500.,Pricing & Value,"Minimum order value increased drastically, making it unaffordable for quick commerce needs.",,High,Explicitly states they can't afford it and will go buy stuff outside.,False,P3,"Policy change causing churn, needs review of MOV strategy.",True,False,False,True,None,Billing,,Analyze conversion drop-off vs unit economics at the ₹500 MOV threshold to optimize minimum order rules.,A steep 2.5x jump in Minimum Order Value immediately alienates early adopters and breaks quick-commerce utility.,0.95
app_store,2025-07-01,A7HJM,5.0,"I ordered for first time , wide variety of products just loved this app  . Coming to quality it was top notch",https://apps.apple.com/in/app/id6744534743,Positive,Loved first time order for variety and quality.,Product Quality | Selection & Discovery,,,Low,,False,P4,Good onboarding.,False,False,False,False,None,Other,,,First time users are highly impressed with variety.,0.9
app_store,2025-07-01,Charugoyal….,5.0,Thanks first club for solving my everyday problem of finding chemical free grocery that too delivered in 15 minutes.,https://apps.apple.com/in/app/id6744534743,Positive,Solves everyday problem of finding chemical-free grocery in 15 mins.,Product Quality | Delivery & Speed,,,Low,,False,P4,Strong validation of core PMF.,False,False,False,False,None,Other,,,Speed + Health is the winning formula.,0.95
app_store,2025-06-26,@FC phenomenal,5.0,"Great service, easy to navigate, and my order arrived right on time—definitely shopping here again!",https://apps.apple.com/in/app/id6744534743,Positive,"Great service, easy navigation, on-time delivery.",UX | Delivery & Speed,,,Low,,False,P4,Smooth UX and ops.,False,False,False,False,None,Other,,,Fundamentals (navigation and speed) are robust.,0.9
app_store,2025-06-14,metalhead878,5.0,"Tried First Club for the first time after a friend (musician Munz from the band TDT) recommended it—and I was genuinely blown away. The fruits and vegetables were incredibly fresh, well-packaged, and delivered in under 15 minutes. The mangoes in particular were outstanding in taste and quality.

Hands down one of the best produce delivery services I’ve come across. Highly recommended!",https://apps.apple.com/in/app/id6744534743,Positive,"Blown away by freshness, packaging, and speed after a referral.",Product Quality | Delivery & Speed | Packaging,,,Low,,False,P4,Referral loop works well when quality delivers.,False,False,False,False,None,Other,,,Word-of-mouth works because the actual experience exceeds expectations.,0.98
app_store,2025-06-11,SameepMonga,5.0,I was waiting for this!! Thanks to first club for providing a platform for ordering healthier day to day products and without even putting too much effort as to whether the items are having good carb/fat breakdown or is the brand good to buy since that initial ground work has been covered already. Kudos!!,https://apps.apple.com/in/app/id6744534743,Positive,Grateful for the platform doing the groundwork on healthy/macro breakdown items.,Selection & Discovery | Product Quality,,,Low,,False,P4,Validates curation.,False,False,False,False,None,Other,,,Curating by macro/health standards saves users significant mental energy.,0.95
app_store,2025-06-10,screate,5.0,The products are absolutely fresh and reliable source to order for your daily needs,https://apps.apple.com/in/app/id6744534743,Positive,Absolutely fresh and reliable.,Product Quality,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Reliability is highly valued.,0.9
app_store,2025-06-10,Priyal_99,5.0,Great quality of products! This is my go to platform for everything in my kitchen! I’m so glad I came across the app,https://apps.apple.com/in/app/id6744534743,Positive,Go-to platform for everything kitchen.,Product Quality | Selection & Discovery,,,Low,,False,P4,High retention signal.,False,False,False,False,None,Other,,,App acts as a total kitchen replacement solution.,0.95
app_store,2025-06-10,Lokanand,5.0,Great app! Very responsive. Smooth and easy to use,https://apps.apple.com/in/app/id6744534743,Positive,"Very responsive, smooth, and easy to use.",UX | App Performance,,,Low,,False,P4,App performance validation.,False,False,False,False,None,Other,,,Performance matches the clean UI.,0.9
app_store,2025-06-07,Padmakumar pal,5.0,This is a real need especially for a quality and health conscious customer. Firstclub is my go to destination for grocery now.,https://apps.apple.com/in/app/id6744534743,Positive,"A real need for health-conscious customers, now their go-to destination.",Product Quality,,,Low,,False,P4,Perfect PMF validation.,False,False,False,False,None,Other,,,Platform perfectly satisfies the health-conscious niche.,0.98
app_store,2025-06-05,Ayyapps,5.0,"Excellent quality of products, amazing range across fruits, veggies, exotics, bread, cheese. Finally a clean platform for foods where I don’t have to worry",https://apps.apple.com/in/app/id6744534743,Positive,Customer is highly satisfied with the product quality and range.,Product Quality | Selection & Discovery,,,Low,,False,P4,Generic positive feedback with no actionable issues.,False,False,False,False,None,Other,,,Clean food positioning resonates strongly with safety-conscious consumers.,0.95
app_store,2025-06-04,Shyam_N,5.0,Great selection of products on quality grocery. Pretty smooth experience end to end.,https://apps.apple.com/in/app/id6744534743,Positive,Customer praises the selection and overall smooth experience.,Selection & Discovery | UX,,,Low,,False,P4,Positive reinforcement of the current app experience.,False,False,False,False,None,Other,,,End-to-end UX is currently friction-free for standard grocery orders.,0.95
google_maps,2 months ago,Raviraj Mangalpady,5.0,"A Hidden Gem for Clean, Premium Groceries

I genuinely hope FirstClub continues to grow because it is one of the best-kept secrets in grocery shopping right now. For some reason, they don’t market themselves very aggressively, but their products completely speak for themselves.

Quality & Pricing
If you are looking for truly clean groceries, fresh fruits, vegetables, and guilt-free snacks, FirstClub is fantastic. What stands out just as much as their product purity is their pricing. The costs are
on par with Lulu Hypermarket. Considering I’ve always ranked Lulu as the second-best when it comes to quality, finding a brand that matches those prices while offering such clean, top-tier products is a massive win.

The Verdict
Overall, FirstClub is highly recommended. It’s rare to find a brand that balances affordability, incredibly clean products, and eco-conscious packaging so well. Give them a try—they deserve the hype!","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,"Customer is thrilled with the premium quality, clean groceries, and competitive pricing.",Product Quality | Pricing & Value,,,Low,,False,P4,Positive review emphasizing value for money against competitors.,False,False,False,False,None,Other,Lulu Hypermarket,,Pricing is perceived favorably when compared directly to premium hypermarket competitors.,0.98
google_maps,4 months ago,Abhilasha Dube,5.0,"I have recently ordered vegetables, fruits and groceries. Quality and taste of the product is excellent, delivery was unexpectedly quick. Worth ordering again. Definately recommend to use this to order online.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer highlights excellent quality and unexpectedly fast delivery.,Product Quality | Delivery & Speed,,,Low,,False,P4,Positive feedback on core delivery and product offerings.,False,False,False,False,None,Other,,,Over-delivering on expected ETA builds immediate customer delight.,0.95
google_maps,2 months ago,Rahul kumar rao,5.0,"The office have great connectivity, inside Vaishnavi Tech park, 6th floor. STRAIGHT from the entry gate (then second right, within the compound). Parking also available, preferably with prior permission.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Neutral,Customer is reviewing the physical corporate office rather than the app or service.,Other,,,Low,,False,P4,Not related to the product or user experience.,False,False,False,False,One-off Incident,Other,,,"Review relates to office navigation, not applicable to digital product.",0.99
google_maps,4 months ago,Aaditya Vikram,1.0,"Somehow/ Somewhere i feel this app First Club is cheating customers in the name of gifts and referral benefits. And if there is some glitch in referring someone you are done. Keep calling their bogus customer support they are not going to help you for sure.
Any logic they may come up with with.
Somewhere nothing works than their app policy is the main thing they will put up and the wont help you for sure.
Product selection as well out of the world
Just fooling customers in the face of packaging.
Entire team looks like onboarded to fool people

Just a simple question- if you guys are not customer / user friendly then why you are wasting our time .","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Negative,Customer feels cheated by referral glitches and unhelpful support relying on policy loopholes.,Customer Support | Other,"Referral system glitch prevented reward, and support refused to override policy to grant it.",,High,Customer explicitly states the company is 'cheating' and 'fooling' people.,True,P1,Money/reward trust break combined with high churn intent and referral poisoning.,True,False,True,True,None,Account,,Audit the referral tracking logic for race conditions and implement a 1-click 'credit referral' override button for CS agents.,Rigid enforcement of policies during technical glitches turns growth loops into brand detractors.,0.94
google_maps,5 months ago,Poo Basu,1.0,"Except initial free gift and first few delivery with quality product, then except from packaging nothing good, got fungus inside safflower oil bottle, curry leaves all black , not good quality even for cut fruits......when returned the oil bottle, have to run after customer care for refund and atleast acknowledging pickup done.......not v good during returns ...... Quality not v good of vegetables......first order was good, not after that.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Negative,Customer received spoiled items and had to repeatedly chase support for a refund.,Product Quality | Returns & Refunds | Customer Support,"Fungus in oil bottle, black curry leaves, and poor refund/pickup coordination.",,High,"Quality dropped significantly after first order, requiring manual chase for refunds.",True,P1,Safety issue (fungus) combined with a high-friction refund process.,True,False,False,True,None,Returns & Refunds,,Implement an automated 'instant refund' flow for fresh produce/oil spoilage reported within 24 hours via photo upload.,Forcing customers to follow up on returns for spoiled goods destroys second-order retention.,0.96
google_maps,Edited 3 months ago,Kalyan Kumar,4.0,Good products and good support from customer care a bit need to improve is timing of the delivery as promised it keeps on going extended rest all good,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Mixed,Customer likes the products and support but is frustrated by dynamic delivery delays.,Delivery & Speed | Tracking,Delivery ETAs keep getting extended dynamically after the order is placed.,,Medium,Repeatedly shifting delivery promises erode reliability.,False,P3,"Core fulfillment issue, but customer remains generally positive about the product.",True,False,False,False,None,Delivery,,Calibrate the ETA prediction model to include buffer times for rider assignment to prevent post-checkout ETA extensions.,"Dynamic ETAs that extend after ordering cause more frustration than a slightly longer, but accurate, initial ETA.",0.88
google_maps,6 months ago,Ankit Saxena,1.0,"Very bad, I couldn’t find the product which is absolutely needed. moreover, most of the product are always sold out.  I will never recommend anyone to use this app. Stay away!","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Negative,Customer is frustrated by chronic out-of-stock items and poor catalog discovery.,Selection & Discovery | UX,"Unable to find needed products, most desired items are consistently marked sold out.",,High,Explicitly stated they will never recommend and warns others to stay away.,False,P2,"High churn and referral poison due to inventory availability, though not a direct safety/money trust break.",True,False,False,True,None,Product Quality,,Add a 'Notify me when available' button for out-of-stock SKUs and automatically surface 3 closest alternative products.,Dead-end out-of-stock screens are direct exit points for high-intent shoppers.,0.91
google_maps,7 months ago,Selva P,5.0,I get good quality products and the delivery people behave well. I really like this. I will purchase from firstclub 😍 …,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer appreciates good quality and well-behaved delivery personnel.,Product Quality | Delivery & Speed,,,Low,,False,P4,General positive feedback.,False,False,False,False,None,Other,,,Rider etiquette contributes significantly to positive brand perception.,0.95
google_maps,6 months ago,Vijay Kumar,5.0,"Very good app,in this we get number one quality products..","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer is satisfied with product quality.,Product Quality,,,Low,,False,P4,Brief positive sentiment.,False,False,False,False,None,Other,,,High product quality continues to drive app approval.,0.95
google_maps,7 months ago,Raksha Srinivasan,5.0,"Love that this platform has so many exotic veggies.
Finding salad ingredients has become so much easier.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer loves the availability of exotic vegetables for specific use cases like salads.,Selection & Discovery,,,Low,,False,P4,Positive selection feedback.,False,False,False,False,None,Other,,,Niche categories like exotic salad ingredients are strong retention drivers.,0.95
google_maps,6 months ago,ramji,5.0,Freshly vegetables arrives with quality arrival and price are also good comparing to nearby market,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer notes fresh vegetables and competitive pricing.,Product Quality | Pricing & Value,,,Low,,False,P4,Positive value statement.,False,False,False,False,None,Other,,,Pricing is effectively matched to local market expectations for fresh produce.,0.95
google_maps,7 months ago,chethan kumar,5.0,"On time delivery with excellent quality product, well trained friends and decent delivery boys","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer praises on-time delivery and decent delivery staff.,Delivery & Speed | Product Quality,,,Low,,False,P4,General positive feedback.,False,False,False,False,None,Other,,,Consistent delivery behavior sustains customer trust.,0.95
google_maps,11 months ago,Sharmila Govindaraju,5.0,"Amazing quality of products across all categories. Such a good selection across fruits, vegetables, exotics, breads, cheese. Finally one clean platform which is having a true customer first approach","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer appreciates the clean platform and wide selection.,Product Quality | Selection & Discovery,,,Low,,False,P4,Praise for category depth and company ethos.,False,False,False,False,None,Other,,,Positioning as a 'clean' platform strongly differentiates the brand.,0.96
google_maps,7 months ago,Ambu P,5.0,Good service.good product nad delivery boys speed delivery and good greetings.,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer appreciates speedy delivery and polite delivery staff.,Delivery & Speed,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Rider greetings add measurable value to the perceived delivery experience.,0.95
google_maps,7 months ago,Chidananda Chidanandab,5.0,Good product and fast delivery packing also good,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,"Customer is happy with product, delivery, and packing.",Product Quality | Delivery & Speed | Packaging,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Solid fundamentals in packing and speed.,0.95
google_maps,7 months ago,Ambu P,5.0,Good product and delivery boys good service.good greetings.,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer praises products and delivery staff service.,Delivery & Speed | Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Driver behavior is a recurring theme in positive reviews.,0.95
google_maps,7 months ago,Nagaraj Naga,5.0,Quality product   good service,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer states quality product and good service.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Consistent quality validates value proposition.,0.95
google_maps,7 months ago,Naresh Chaudhary,5.0,Very Good quality product,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer is satisfied with very good quality.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Quality remains high.,0.95
google_maps,7 months ago,sarath chan3ka,5.0,Super quality fruits and vegetables delivered with in 15 mts,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer notes super quality and ultra-fast 15-minute delivery.,Delivery & Speed | Product Quality,,,Low,,False,P4,Praise for quick commerce speed.,False,False,False,False,None,Other,,,15-minute delivery execution is highly appreciated.,0.95
